model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
GradientBoosting,amigo,fake,0.0011703116495190003,0.0011703116495190003,1
GradientBoosting,amigo,real,-0.0048337012840994195,0.0048337012840994195,2
GradientBoosting,amizade,real,-0.004852021474306152,0.004852021474306152,1
GradientBoosting,aniversário,fake,0.004985929913593169,0.004985929913593169,1
GradientBoosting,ano,real,-0.019742939892580677,0.019742939892580677,2
GradientBoosting,antes,real,-0.033615285208211686,0.033615285208211686,1
GradientBoosting,anular,fake,5.565618650765245e-06,5.565618650765245e-06,1
GradientBoosting,anônimo,fake,9.38486704413688e-30,9.38486704413688e-30,1
GradientBoosting,anúncio,real,-2.8241581519675076e-06,2.8241581519675076e-06,1
GradientBoosting,aparecer,real,-0.015228129555296718,0.015228129555296718,1
GradientBoosting,aparelhamento,fake,0.00031507781519316225,0.00031507781519316225,1
GradientBoosting,apenas,fake,0.12316675727896688,0.12316675727896688,1
GradientBoosting,apoiador,fake,0.00014020483004700083,0.00014020483004700083,1
GradientBoosting,apoiador,real,-0.06287495267776197,0.06287495267776197,1
GradientBoosting,apoio,real,-0.1484415423863375,0.1484415423863375,4
GradientBoosting,apresentar,real,-0.021553977446105443,0.021553977446105443,1
GradientBoosting,após,fake,0.00042239215988467305,0.00042239215988467305,1
GradientBoosting,após,real,-0.0003454554465751559,0.0003454554465751559,1
GradientBoosting,aqui,real,-0.012766555099641459,0.012766555099641459,1
GradientBoosting,armado,fake,2.3337687718769566e-33,2.3337687718769566e-33,1
GradientBoosting,arquivo,real,-0.012001856511877152,0.012001856511877152,1
